X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;D1;D2
1;212;1;3;5;5;5;7;2;0;1773;15.0;74.4;3
0;129;1;1;3;5;5;7;5;1;1632;2.0;0.6;0
0;121;1;4;4;10;5;8;3;0;444;3.8;23.7;3
0;93;1;0;0;15;12;10;4;0;1933;9.0;17.2;2
0;125;1;4;5;10;5;10;12;1;2023;1.8;50.0;3
5;85;1;1;4;5;5;8;4;0;2083;12.0;78.8;3
0;108;1;3;5;5;5;12;1;0;1920;75.0;290.8;3
0;153;1;1;5;15;5;12;3;0;1570;35.0;22.2;0
2;92;1;4;4;5;0;8;15;0;1853;90.0;497.4;3
0;161;8;4;5;5;5;5;1;0;1860;700.0;303.7;0
2;100;1;4;4;5;0;8;15;0;1373;60.0;468.3;3
5;96;0;2;5;10;10;7;3;0;2209;0.1;0.3;3
6;152;0;0;0;5;5;8;5;0;1953;13.0;104.4;3
3;162;0;3;2;10;7;5;3;0;1577;6.0;0.3;0
5;96;11;2;1;10;7;8;1;1;1906;3.0;23.7;3
0;124;2;4;5;10;10;12;3;1;2024;15.0;85.6;3
0;109;1;3;4;5;5;12;1;0;2118;7.0;55.1;3
5;142;1;4;4;15;8;12;3;0;1856;40.0;165.5;3
5;155;0;4;5;5;5;5;3;0;2182;5.0;13.0;3
0;110;2;4;5;5;5;8;3;0;2646;5.0;109.3;3
1;138;1;4;3;15;8;8;3;0;2016;20.0;306.9;3
0;103;1;1;5;8;0;7;4;0;1736;2.5;1.9;0
3;136;1;4;5;10;5;7;2;0;2105;3.1;0.1;0
5;101;0;3;5;5;5;12;8;0;2177;17.0;209.9;3
0;124;1;1;5;10;5;8;3;0;2550;6.0;54.8;3
0;153;10;1;7;5;5;5;3;0;1717;6.0;1.3;0
1;86;0;1;5;10;10;5;15;0;2050;3.7;30.6;3
0;122;5;3;5;5;5;13;5;0;1848;50.0;72.6;1
5;119;1;4;2;10;5;5;3;0;2160;2.5;0.1;0
0;189;1;4;5;10;7;13;3;0;1965;40.0;205.4;3
0;220;1;4;1;5;5;8;2;0;2223;13.3;65.5;3
0;141;1;4;5;15;5;10;12;0;2525;55.0;113.4;3
6;141;0;4;5;10;8;5;3;0;2425;9.2;24.7;3
5;124;0;3;4;5;5;5;15;1;2331;1100.0;2.6;0
3;93;1;3;4;10;8;8;4;0;3070;4.0;38.3;3
0;197;0;4;3;5;5;8;3;0;1877;11.0;111.9;3
5;123;1;4;5;5;5;13;3;0;2949;55.0;169.7;3
5;120;1;2;5;10;10;5;4;0;2320;6.5;37.3;3
0;172;1;1;4;5;7;7;12;0;3092;12.0;61.7;3
0;114;0;4;5;5;5;5;2;0;2172;0.8;0.1;0
0;121;1;1;4;15;5;8;5;0;2326;22.0;17.3;0
0;185;2;4;4;10;8;7;2;0;2271;11.0;0.2;0
0;100;2;3;4;10;10;10;5;0;2181;25.0;56.1;3
5;105;1;2;5;10;5;8;5;0;3558;1.4;0.0;0
0;132;2;1;5;10;7;10;3;1;1658;15.0;9.9;0
5;130;0;1;4;10;5;8;12;0;2461;3.0;29.8;3
5;115;1;4;5;10;0;10;5;0;2820;14.0;5.1;0
0;197;1;4;4;10;5;10;2;0;2355;12.0;1.8;0
5;144;1;4;5;10;5;13;5;1;1982;30.0;63.8;3
0;178;0;0;0;10;10;12;5;0;2343;10.0;16.7;2
6;129;0;1;5;5;5;5;3;1;2196;2.0;35.1;3
6;98;5;3;5;5;5;7;5;0;2391;2.6;0.4;0
0;100;11;3;4;5;5;12;16;0;2219;27.0;27.2;1
0;170;1;4;5;5;5;7;3;1;2202;17.0;72.6;3
0;119;1;0;0;5;5;8;2;0;2577;3.8;4.1;1
0;129;1;4;2;5;5;10;4;0;2371;5.5;156.0;3
5;102;1;4;3;10;0;8;1;1;2542;4.0;36.0;3
0;134;1;3;5;5;5;8;1;0;2321;55.0;218.8;3
0;64;1;0;6;5;5;5;3;0;3113;0.3;0.0;0
2;103;2;4;4;5;5;10;2;1;877;40.0;228.0;3
0;162;0;4;4;10;7;5;1;0;2804;11.5;4.2;0
0;125;1;2;3;10;8;8;4;0;431;3.0;18.8;3
0;106;1;4;4;10;8;8;4;1;1229;2.8;86.3;3
0;130;1;1;5;5;5;8;3;0;2547;11.0;119.4;3
5;115;1;1;5;10;8;12;4;0;2170;19.0;32.8;2
0;135;0;4;5;10;10;5;3;1;2315;50.0;1.1;0
0;82;1;1;3;10;8;10;4;0;2147;2.5;4.7;2
0;101;2;0;0;5;5;7;5;0;2244;1.5;8.5;3
0;132;1;0;0;5;5;13;3;1;2680;22.0;97.8;3
3;94;2;3;1;5;8;7;4;0;2650;4.0;20.7;3
0;81;0;3;6;5;5;5;15;0;2335;3.0;0.6;0
0;117;10;1;5;5;5;5;5;1;2647;50.0;0.0;0
4;124;1;3;5;10;7;10;12;0;2632;5.0;26.0;3
0;132;0;1;5;5;5;5;3;0;2711;3.0;17.2;3
5;109;1;1;4;10;5;13;3;1;1889;6.0;44.7;3
5;84;1;3;1;10;8;7;4;0;3074;3.6;5.9;2
6;122;0;3;4;5;5;5;4;0;2569;3.3;30.6;3
0;110;1;3;2;5;5;12;12;1;1674;6.0;102.3;3
0;110;1;1;3;10;7;7;3;0;2470;1.8;0.3;0
6;102;0;4;3;5;5;7;4;1;3075;5.5;1.3;0
0;123;0;4;5;5;5;5;3;1;2540;0.5;22.9;3
1;83;1;1;5;5;0;5;15;0;2544;1.5;184.9;3
5;133;0;1;5;5;5;7;12;0;2654;13.0;65.8;3
0;135;1;3;5;15;5;10;10;1;2169;3.7;31.8;3
0;102;1;3;4;5;5;8;3;0;2411;0.9;75.5;3
5;80;1;3;5;10;10;8;3;0;2795;2.7;15.9;3
0;100;1;2;4;5;5;7;5;0;3038;0.4;0.0;0
0;120;0;4;5;10;5;8;1;1;2815;17.0;213.5;3
0;121;1;1;5;5;5;10;12;0;2782;31.0;52.1;2
3;110;1;2;5;5;5;13;3;0;2582;16.5;87.9;3
3;167;0;1;6;10;7;5;3;0;2709;1.0;0.1;0
5;128;1;2;4;5;5;13;1;0;2491;90.0;366.1;3
0;102;1;4;4;10;5;10;4;0;3208;2.5;70.0;3
6;114;0;3;5;5;5;5;1;0;2897;4.5;1.0;0
4;132;0;4;1;5;5;10;10;0;2755;0.6;15.0;3
0;133;0;3;1;5;5;5;1;0;2962;2.5;0.0;0
0;100;1;3;2;5;5;12;5;0;3206;12.5;10.7;0
3;99;0;4;4;5;5;5;1;0;2457;20.0;104.9;3
1;86;1;4;5;5;5;8;15;0;3112;70.0;23.3;0
0;108;1;1;4;5;5;8;4;0;3207;4.0;56.7;3
0;113;1;4;4;5;5;10;4;0;3263;3.0;0.2;0
0;145;1;3;5;5;5;8;1;0;3146;6.2;0.6;0
0;127;1;2;5;10;5;10;12;0;3183;18.0;5.9;0
3;76;1;4;5;5;7;8;15;1;2888;18.0;91.2;3
1;102;1;2;4;5;5;12;15;1;3255;145.0;621.5;3
0;91;1;4;1;5;5;5;4;0;3843;1.2;0.0;0
0;150;0;1;5;5;5;7;1;0;3454;4.5;6.6;1
5;109;1;2;5;10;10;8;3;0;2882;3.0;21.0;3
0;188;0;2;5;10;10;5;3;0;2975;6.0;6.8;1
3;103;0;4;6;10;8;12;15;0;3605;800.0;10.3;0
0;161;2;1;5;5;5;8;2;0;2998;3.0;27.2;3
5;106;0;4;4;5;5;7;1;0;3184;11.7;22.1;2
0;109;1;4;5;10;5;10;4;0;3163;20.0;2.5;0
0;86;0;1;5;5;5;5;3;0;3671;0.1;20.9;3
0;138;1;1;5;5;5;8;3;0;3219;8.5;70.6;3
0;242;2;1;5;15;10;12;3;0;3212;18.0;4.8;0
0;94;10;0;0;5;5;5;16;0;683;90.0;0.0;0
0;151;5;4;4;5;5;8;12;0;2221;12.0;53.3;3
0;116;0;1;4;5;5;5;4;0;4137;17.5;30.7;2
0;97;1;3;5;10;5;8;4;0;3335;4.5;10.6;3
0;113;1;3;5;5;5;8;1;1;2232;11.2;78.9;3
1;125;1;3;3;10;10;7;4;0;2743;2.0;1.0;0
6;180;1;1;5;5;5;7;5;0;3137;35.0;4.5;0
0;121;2;1;5;5;5;12;12;0;3248;17.5;33.9;2
5;131;0;1;4;5;5;10;5;0;3329;13.5;20.9;2
0;135;1;3;5;15;5;10;3;0;3131;24.0;182.0;3
0;102;0;2;7;5;5;5;1;0;2902;0.8;0.1;0
0;107;1;1;4;10;7;5;5;0;3368;0.9;0.0;0
5;157;1;4;5;10;7;12;12;0;3170;90.0;60.3;0
2;101;0;1;3;10;8;15;15;0;3371;34.0;204.8;3
5;110;1;1;5;5;5;10;5;0;3402;27.0;56.3;3
0;122;1;3;4;5;5;8;3;0;2802;1.8;0.0;0
0;135;1;3;5;10;10;8;3;1;2523;1.0;24.4;3
0;139;4;3;3;5;5;5;3;0;4158;5.0;13.2;3
3;130;1;2;4;10;5;7;3;0;3321;1.3;0.1;0
0;145;0;1;3;10;8;7;3;1;3483;21.0;26.8;1
5;124;1;1;5;10;5;13;5;1;3529;20.0;60.4;3
3;117;0;3;3;10;7;5;15;0;3538;1.0;8.7;3
0;88;1;4;5;10;7;7;3;0;3347;0.9;0.0;0
0;159;8;2;5;5;5;5;1;0;5000;18.0;24.5;1
0;103;0;1;5;5;5;7;12;0;3181;0.6;14.7;3
5;83;0;3;5;5;5;5;15;0;3690;330.0;0.9;0
0;112;1;4;4;5;5;10;4;0;4248;0.9;0.4;0
0;120;7;2;4;5;5;8;1;0;3986;31.0;177.4;3
0;92;1;3;2;5;5;8;5;0;3508;0.8;0.0;0
5;96;1;2;4;5;5;5;8;1;3780;0.1;0.2;3
5;123;2;4;5;5;5;10;12;0;3848;6.0;48.6;3
0;181;1;4;4;5;5;5;3;0;2866;9.0;10.4;1
0;103;0;4;5;5;0;6;15;0;3755;12.0;1.3;0
0;191;2;1;4;10;5;7;12;0;2900;22.0;52.8;3
0;127;1;4;4;5;5;5;8;1;3637;0.7;0.2;0
0;96;0;3;5;5;0;8;15;0;3450;40.0;1.2;0
0;116;1;1;5;10;7;5;5;0;3458;3.0;0.0;0
0;138;1;4;5;5;5;7;3;1;2899;1.4;0.2;0
0;165;8;4;5;5;0;5;3;0;3390;31.0;21.9;0
0;100;5;1;4;5;5;7;4;0;3238;15.0;133.4;3
0;154;0;3;5;10;5;7;3;0;3413;2.0;20.9;3
0;123;1;3;4;5;5;8;3;0;3746;12.0;37.8;3
0;134;1;1;5;5;5;8;3;0;4014;15.0;23.2;2
2;101;1;2;4;5;5;12;15;0;5000;60.0;76.2;1
0;163;2;4;5;5;5;7;12;0;3275;23.0;44.0;2
4;144;1;3;5;15;5;10;12;0;3437;88.0;108.5;1
0;88;0;4;1;10;7;5;5;0;3696;0.2;0.0;0
5;96;0;1;5;5;5;5;4;0;4239;14.0;31.6;3
3;152;1;4;5;5;5;10;12;0;2762;40.0;124.0;3
3;126;0;1;5;10;10;5;15;0;4041;30.0;136.5;3
0;94;1;2;3;10;10;8;1;0;4521;0.5;0.1;0
0;193;1;1;5;5;5;8;2;0;3931;27.0;21.2;0
6;105;1;1;6;5;5;10;3;0;3928;1.5;1.5;1
0;116;2;0;0;10;0;10;4;0;3052;9.0;6.2;0
3;93;1;4;4;5;5;5;4;0;5000;3.3;20.8;3
0;121;0;4;5;5;5;5;5;0;3906;2.4;68.0;3
0;89;1;1;5;5;5;12;4;0;3732;0.5;8.7;3
3;125;0;1;4;10;8;5;15;0;3949;3.3;6.1;2
0;106;1;4;5;5;5;12;12;0;4125;25.0;116.7;3
0;98;1;2;5;5;5;12;3;0;3717;1.5;1.7;1
0;131;1;4;3;5;5;10;3;0;4476;7.5;28.0;3
0;118;1;1;6;5;5;7;3;0;5000;1.6;0.0;0
0;321;8;2;5;5;5;5;1;0;4619;184.0;4.4;0
4;90;1;4;2;10;7;10;4;0;4471;14.0;4.3;0
0;111;1;3;5;5;5;8;3;0;3202;1.5;0.2;0
0;141;2;1;5;5;5;8;12;0;4764;14.4;34.7;3
0;141;1;1;5;15;5;7;1;0;3978;19.0;68.7;3
6;129;6;3;5;10;8;5;5;0;3984;5.0;17.2;3
0;81;10;1;3;5;5;7;5;0;4352;3.5;7.3;3
0;127;5;3;5;5;5;5;5;0;4669;14.0;0.1;0
1;87;1;4;5;10;10;7;4;0;4236;1.5;0.5;0
5;140;0;3;5;10;8;7;5;0;4842;12.8;40.1;3
0;139;8;3;5;5;5;5;4;0;4628;4.5;62.5;3
0;135;1;1;5;10;5;10;3;0;4905;5.0;23.9;3
0;121;10;3;3;5;5;7;4;0;3997;4.8;79.3;3
0;70;1;2;3;5;5;5;3;0;5000;0.3;0.0;0
0;105;0;1;5;5;5;5;3;0;3934;1.3;1.7;1
0;96;1;3;5;5;5;8;3;0;4066;2.2;1.6;0
5;95;2;3;5;5;5;5;3;0;4371;12.0;22.3;2
6;81;1;2;3;10;7;7;15;0;5000;21.0;83.1;3
0;108;1;1;3;5;5;12;12;1;4231;25.0;34.7;1
0;94;1;0;0;10;10;8;3;0;4380;3.0;3.5;1
0;90;0;1;6;5;5;5;15;0;3958;300.0;0.9;0
0;169;0;3;7;5;5;8;3;0;5000;9.0;21.1;3
0;129;1;1;4;10;5;8;3;0;5000;16.0;54.0;3
6;88;6;3;5;5;5;5;5;0;5000;1.0;3.4;3
0;100;1;4;4;5;5;12;4;1;4252;8.0;41.1;3
0;126;1;0;0;5;5;7;3;0;5000;2.2;2.8;1
0;134;2;3;1;5;5;10;12;0;1807;4.0;0.0;0
6;134;1;3;5;5;5;10;4;0;4516;2.2;3.0;1
5;103;6;1;5;5;5;5;3;0;5000;4.8;8.9;2
0;133;5;4;5;10;7;10;3;0;4740;56.6;69.4;1
1;112;5;4;5;10;5;7;12;0;5000;10.0;6.4;0
5;80;1;1;1;5;5;5;3;0;5000;0.4;0.0;0
0;105;2;3;1;5;5;8;2;0;5000;1.0;0.0;0
0;105;1;3;4;5;5;7;4;0;4734;8.0;9.1;1
3;205;0;0;0;10;8;5;12;0;5000;1.0;0.1;0
3;102;1;4;2;10;7;8;3;0;4963;2.0;0.1;0
0;115;1;1;5;5;5;8;2;0;4760;12.0;27.7;3
0;89;0;4;2;5;5;5;3;0;5000;0.1;0.4;3
0;76;1;2;2;5;0;7;15;0;1884;6.0;5.6;0
0;90;5;3;1;5;5;5;5;0;4950;0.4;0.6;1
0;98;2;4;4;5;7;8;12;0;4107;12.0;100.1;3
0;137;1;3;5;10;8;5;3;0;4159;6.0;0.1;0
0;94;0;3;4;5;0;6;15;0;4903;5.0;42.2;3
3;107;0;1;5;10;7;5;12;1;4977;0.6;0.1;0
0;160;1;4;5;5;5;7;4;0;5000;2.2;10.0;3
5;80;1;4;5;10;5;7;5;0;5000;1.5;0.0;0
0;118;1;3;5;5;5;7;3;0;5000;8.0;0.0;0
0;96;0;3;5;5;5;7;3;0;5000;4.2;0.7;0
0;136;2;3;5;5;5;10;4;0;5000;4.5;13.4;3
0;158;2;1;4;5;5;8;1;0;4395;7.7;7.1;0
0;179;1;4;2;5;5;7;3;0;822;3.0;0.0;0
0;170;1;4;3;5;5;5;3;0;4575;2.1;23.7;3
0;100;1;2;1;5;5;8;2;0;4733;4.5;0.0;0
0;127;0;1;4;5;5;7;3;1;5000;8.9;29.7;3
1;125;1;2;1;5;0;5;15;1;5000;2.3;76.4;3
0;108;1;1;5;5;5;10;3;0;5000;3.0;0.8;0
0;101;0;3;4;5;0;6;1;0;5000;6.4;8.8;1
6;125;6;0;0;5;5;5;1;0;5000;2.6;36.5;3
0;99;0;4;3;5;5;5;3;0;5000;0.2;3.6;3
0;121;0;3;3;5;5;5;3;0;5000;0.8;1.0;1
0;114;1;3;6;5;5;8;5;0;5000;0.2;0.0;0
5;99;1;1;5;10;10;7;15;0;5000;0.2;3.2;3
6;96;1;3;1;10;8;10;4;0;5000;9.0;40.2;3
0;87;1;1;6;10;7;7;4;0;5000;1.5;0.0;0
5;167;8;1;5;5;5;5;1;0;5000;2500.0;254.2;0
2;137;0;4;1;5;5;12;15;0;5000;5000.0;24.7;0
0;111;1;3;5;5;5;7;1;0;5000;15.0;76.7;3
3;149;0;0;0;10;10;5;3;0;5000;0.2;0.2;1
0;101;1;2;6;10;5;5;5;0;5000;1.2;0.0;0
0;89;0;3;2;5;5;5;3;0;5000;0.2;0.9;3
0;95;1;3;5;20;12;10;4;0;3081;6.0;3.7;0
0;129;2;4;5;5;5;10;2;0;5000;8.0;0.0;0
0;95;1;3;5;10;7;10;5;0;5000;0.8;2.3;3
5;122;2;4;5;5;5;7;12;0;5000;4.5;8.2;2
5;129;5;1;6;10;10;8;4;0;5000;3.5;2.1;0
0;104;8;2;7;5;5;5;1;0;5000;2.3;3.3;1
0;158;8;3;4;5;5;5;3;0;5000;1.5;0.6;0
0;126;1;4;5;5;5;7;2;0;5000;3.0;5.0;2
0;107;1;3;4;10;10;8;4;0;5000;6.4;40.1;3
3;100;0;4;4;5;5;5;15;0;5000;8.5;115.8;3
0;68;1;4;7;10;10;8;4;0;5000;0.2;0.0;0
3;155;8;2;5;5;5;5;4;0;5000;550.0;5.2;0
0;135;2;4;7;5;0;5;3;0;5000;0.5;0.0;0
0;144;10;3;3;5;5;7;3;0;5000;18.0;19.3;1
0;170;0;4;2;5;5;5;4;0;5000;14.0;0.2;0
0;96;2;4;1;10;5;7;7;0;5000;25.0;0.0;0
3;129;1;4;5;5;5;8;4;0;5000;1.9;0.1;0
0;155;5;1;5;5;5;7;5;0;5000;13.0;17.9;1
0;127;0;1;5;5;5;8;12;0;5000;25.0;18.3;0
0;75;1;1;5;5;5;5;3;0;5000;0.4;0.0;0
0;94;1;2;2;5;5;8;3;0;5000;6.4;0.0;0
0;99;1;4;2;5;5;7;4;0;5000;81.2;4.6;0
0;105;2;4;3;10;7;5;3;0;5000;0.3;0.0;0
2;108;5;2;3;5;5;12;15;0;5000;81.2;97.6;1
0;95;0;3;4;10;10;5;1;0;5000;0.4;0.0;0
0;126;0;4;5;5;5;8;12;0;5000;10.0;43.7;3
0;102;1;1;5;5;5;8;4;0;5000;1.1;0.0;0
0;101;2;4;2;5;5;5;3;0;5000;0.1;0.0;0
0;136;0;4;5;5;5;5;3;0;5000;81.2;0.0;0
0;86;2;3;6;5;5;5;3;0;1325;0.2;0.1;0
0;147;8;2;5;5;0;5;1;0;5000;150.0;0.5;0
0;93;0;1;4;5;5;7;15;0;5000;5.3;4.2;0
0;115;12;2;5;5;5;7;1;0;5000;4.0;14.8;3
0;110;0;3;1;5;5;5;3;0;5000;81.2;0.8;0
0;105;11;0;0;5;5;7;12;0;5000;5.5;36.0;3
0;112;1;3;3;5;5;5;5;0;5000;1.2;0.0;0
0;91;0;4;6;10;10;5;3;0;4792;0.4;0.0;0
0;122;2;4;5;15;5;8;12;0;5000;25.0;27.4;1
0;165;8;4;5;5;5;7;3;0;5000;12.0;42.3;3
0;94;1;1;1;5;5;5;3;0;5000;0.2;0.1;0
0;224;8;2;5;5;5;5;3;0;5000;250.0;1.7;0
0;96;5;1;5;5;0;6;15;0;5000;7.3;22.8;3
0;95;1;3;1;10;10;7;2;0;5000;0.9;0.0;0
0;171;7;4;4;5;5;7;3;0;5000;4.0;6.1;2
0;71;1;3;1;5;5;5;8;0;5000;0.3;0.0;0
0;180;0;3;4;10;8;5;3;0;5000;6.0;4.0;0
0;102;5;2;5;5;5;5;4;0;5000;0.8;0.0;0
0;104;8;4;3;5;5;5;3;0;5000;1.0;11.6;3
0;141;8;3;5;5;5;5;1;0;5000;600.0;0.4;0
0;111;0;3;5;5;5;5;3;0;5000;10.0;6.0;0
5;142;0;4;4;10;7;5;2;0;5000;4.0;0.0;0
6;113;0;0;0;5;5;5;3;0;5000;0.8;0.4;0
0;124;1;3;5;5;5;7;3;0;5000;2.0;21.8;3
0;107;1;3;4;10;10;7;4;0;5000;1.1;1.5;1
0;138;8;4;5;5;5;5;1;0;5000;450.0;39.3;0
0;130;0;2;4;5;5;5;3;0;5000;5.5;74.2;3
0;97;5;2;5;5;5;5;4;0;5000;5.5;88.4;3
0;96;1;1;4;5;5;8;3;0;5000;3.4;0.0;0
0;184;8;3;5;5;5;5;12;0;5000;5.5;28.9;3
0;105;1;2;5;5;5;8;4;0;5000;1.2;44.5;3
0;111;1;2;5;10;7;7;3;0;5000;1.8;2.3;1
0;104;1;1;5;10;10;7;4;0;5000;19.0;18.3;0
0;108;0;4;4;5;0;6;12;0;5000;3.0;21.9;3
0;119;0;0;0;8;0;6;3;0;5000;12.0;3.0;0
0;87;0;3;5;5;5;5;3;0;5000;0.7;1.0;1
0;113;0;2;5;5;5;5;1;0;5000;3.5;19.3;3
0;138;8;3;5;5;5;5;4;0;5000;170.0;10.1;0
0;98;5;4;5;5;5;5;4;0;5000;2.0;4.9;3
0;100;2;4;5;5;5;5;8;0;5000;0.4;0.0;0
0;113;0;4;5;5;5;5;3;0;5000;0.6;10.2;3
3;80;5;3;5;5;5;5;15;0;5000;9.5;14.8;2
0;82;1;3;5;10;10;7;4;0;5000;15.0;10.6;0
0;130;0;0;0;5;5;5;3;0;5000;3.6;0.1;0
0;130;5;1;4;5;5;7;3;0;5000;11.0;12.7;1
0;160;8;4;4;5;5;5;5;0;5000;35.0;13.1;0
0;122;8;4;5;5;5;5;3;0;5000;180.0;1.3;0
0;189;8;3;5;5;5;7;3;0;5000;40.0;0.1;0
0;125;7;3;2;5;5;7;3;0;5000;0.5;2.6;3
0;116;5;4;5;5;5;8;3;0;5000;18.2;17.7;0
0;160;8;3;4;5;5;5;1;0;5000;370.0;1.4;0
0;146;8;1;5;5;5;5;2;0;5000;120.0;0.5;0
1;183;8;2;5;5;5;5;4;0;5000;140.0;0.3;0
0;127;0;3;4;5;5;5;2;0;5000;5.0;20.8;3
0;192;8;3;5;5;5;7;3;0;5000;7.0;6.9;0
0;110;12;0;0;5;5;5;3;0;5000;2.9;6.0;3
0;114;1;0;0;5;5;5;1;0;5000;1.3;0.0;0
6;125;2;4;4;5;5;8;5;0;5000;11.0;13.3;1
0;110;5;1;5;5;5;5;4;0;5000;5.5;0.3;0
0;90;1;4;3;5;5;5;2;0;5000;0.7;0.0;0
0;151;8;3;5;5;5;7;4;0;5000;300.0;4.5;0
0;85;1;2;5;10;10;8;4;0;5000;3.0;20.1;3
0;80;5;3;4;5;5;5;4;0;5000;82.0;4.1;0
0;96;5;0;0;5;0;5;3;0;5000;13.0;0.3;0
0;114;0;2;5;5;5;5;5;0;5000;1.5;12.4;3
0;148;8;2;5;5;5;7;1;0;5000;5.9;0.4;0
0;134;8;2;5;5;5;5;3;0;5000;13.0;0.4;0
0;85;1;4;5;5;5;7;4;0;5000;12.0;32.6;3
5;140;6;3;5;5;5;5;1;0;5000;12.8;76.3;3
0;144;8;3;1;5;5;5;4;0;5000;60.0;4.0;0
0;87;10;3;3;5;5;5;1;0;5000;4.3;0.0;0
0;72;1;1;5;10;10;7;4;0;5000;0.9;0.0;0
0;126;8;1;5;5;5;5;4;0;5000;0.9;6.5;3
0;144;8;3;5;5;5;5;4;1;5000;120.0;17.9;0
0;186;8;2;5;5;5;5;12;0;5000;410.0;17.6;0
0;130;8;4;5;5;5;5;3;0;5000;4.4;9.3;3
0;128;0;3;4;5;0;5;1;0;5000;2.0;15.3;3
0;110;0;3;3;5;0;5;4;0;5000;2.5;1.0;0
0;174;8;3;5;5;5;5;1;0;5000;0.9;0.3;0
0;122;8;1;5;5;5;5;3;1;5000;3.0;42.3;3
0;122;1;4;4;5;5;13;1;0;63;6.5;26.9;3
6;92;1;4;5;5;5;15;8;1;212;20.0;47.3;3
6;107;4;4;4;5;5;10;1;0;153;6.5;38.6;3
0;133;1;4;4;10;5;12;1;1;654;70.0;19.7;0
6;87;1;1;3;5;5;12;4;0;615;0.6;0.2;0
0;98;1;0;0;5;5;12;1;0;39;9.0;3.8;0
6;125;1;4;4;10;5;12;3;1;125;40.0;569.7;3
5;105;1;1;4;5;5;8;3;1;270;14.0;69.5;3
3;143;1;2;4;5;5;10;1;0;106;200.0;726.2;3
5;94;1;3;5;5;5;17;4;0;371;6.5;1.4;0
5;122;1;4;5;5;5;17;3;1;204;37.0;408.4;3
3;89;1;2;5;5;7;10;2;0;397;84.0;275.7;3
0;103;1;2;4;5;5;8;1;0;1090;18.0;77.0;3
0;125;1;2;5;10;5;10;1;0;146;125.0;238.2;2
0;121;1;2;5;10;5;10;1;1;126;100.0;336.6;3
6;116;2;2;4;5;5;17;1;0;256;69.0;177.9;3
3;102;1;4;4;5;7;10;1;1;1760;95.0;114.2;1
5;121;1;2;4;5;5;8;1;0;675;88.0;40.1;0
3;154;1;2;4;10;5;12;1;0;956;217.0;605.4;3
3;151;1;4;4;5;5;13;1;1;459;200.0;166.8;0
6;85;1;4;4;5;5;5;8;0;1866;2.0;5.8;3
0;90;1;3;5;5;5;8;8;0;933;6.5;48.0;3
0;116;1;2;5;5;5;15;4;0;752;70.0;57.7;0
2;115;1;2;4;5;5;7;15;1;895;150.0;162.9;1
6;118;1;4;4;5;5;12;3;0;509;55.0;381.5;3
0;109;1;4;4;5;5;13;16;0;1026;7.0;48.8;3
6;105;1;4;4;5;5;12;3;1;790;55.0;372.0;3
0;107;1;3;4;10;7;8;1;1;920;88.0;160.5;2
3;103;1;1;4;5;5;17;1;1;953;78.0;179.2;3
0;93;1;4;4;5;5;12;1;0;588;65.0;51.0;0
3;101;1;3;4;5;8;12;4;0;909;80.0;247.0;3
6;94;1;4;5;7;0;8;4;0;1025;6.0;32.4;3
6;128;5;4;3;10;5;10;3;0;926;45.0;20.4;0
3;114;1;2;4;5;5;18;1;0;1022;200.0;219.9;1
0;118;10;3;4;10;7;12;1;0;405;48.0;73.3;2
6;99;0;2;5;10;7;17;3;0;1005;2.5;5.6;3
3;127;1;1;4;5;5;12;1;1;968;140.0;150.7;1
5;94;1;3;4;5;5;13;1;0;1104;67.0;49.2;0
0;93;1;0;0;5;5;12;5;0;1269;20.0;40.6;3
0;102;1;3;4;5;5;15;4;0;1127;16.0;31.6;2
0;89;1;2;5;5;5;10;1;1;1276;45.0;136.9;3
0;115;1;3;5;5;5;17;2;0;940;120.0;829.7;3
5;103;10;4;4;10;8;10;1;0;1255;60.0;42.1;0
6;71;2;1;5;5;5;5;3;0;2636;1.0;1.6;2
3;100;1;2;4;5;0;10;1;0;1520;120.0;167.9;1
5;97;1;4;5;5;5;10;8;1;1410;19.0;91.5;3
0;110;2;4;4;5;5;7;4;0;876;95.0;73.8;0
0;102;0;1;4;5;5;10;1;0;1811;35.0;99.4;3
5;100;1;1;5;5;5;10;8;1;2095;3.5;95.3;3
0;97;1;3;3;5;8;10;4;0;2421;20.0;100.4;3
5;109;1;3;4;5;5;10;1;1;1371;120.0;221.6;2
6;119;2;3;5;10;7;10;7;1;1434;12.0;23.7;2
1;104;2;2;5;5;0;8;2;0;1451;48.0;20.9;0
0;93;1;2;5;5;5;12;8;1;1553;10.0;14.8;1
5;113;1;2;5;5;5;12;1;0;2728;90.0;63.5;0
6;104;1;2;4;10;10;12;4;1;2837;1.5;15.3;3
0;86;1;0;4;5;5;8;3;1;2242;10.0;20.3;3
0;118;1;3;5;5;5;10;1;0;1774;6.0;0.2;0
3;111;1;2;4;5;5;17;1;0;1735;125.0;409.2;3
6;102;4;3;4;10;10;10;4;1;1030;3.0;1.9;0
2;101;1;1;5;5;5;12;15;1;1542;79.0;133.3;2
6;99;1;2;5;5;5;5;3;0;1649;6.0;5.0;0
6;100;1;3;5;10;8;7;2;1;1752;5.0;12.7;3
5;146;1;0;0;5;5;10;4;0;2052;100.0;290.7;3
4;112;1;2;5;5;5;12;1;1;1947;145.0;403.4;3
0;124;1;2;3;5;5;17;1;1;1638;68.0;698.5;3
